transaction_id,amount,payment_method,bank,failure_reason,hour_of_day,is_repeat_customer,previous_failed_attempts,retry_successful
txn_01780,705.29,UPI,SBI,bank_server_down,6,1,1,0
txn_01781,194.84,Netbanking,PNB,bank_server_down,21,0,0,1
txn_01782,216.41,UPI,Kotak,bank_server_down,8,0,1,0
txn_01783,315.21,UPI,Kotak,network_error,20,0,1,1
txn_01784,1990.4,UPI,Kotak,insufficient_funds,5,0,0,0
txn_01785,3145.35,Card,PNB,bank_server_down,22,1,0,0
txn_01786,4736.99,Card,PNB,insufficient_funds,8,1,0,1
txn_01787,927.65,UPI,PNB,otp_timeout,0,1,0,0
txn_01788,237.55,Card,Kotak,card_declined,16,1,0,1
txn_01789,834.58,UPI,SBI,otp_timeout,12,1,0,1
txn_01790,1323.8,Netbanking,HDFC,insufficient_funds,2,0,1,0
txn_01791,1150.26,UPI,Kotak,insufficient_funds,7,1,0,0
txn_01792,540.79,Card,ICICI,card_declined,15,1,1,0
txn_01793,113.48,UPI,Yes Bank,network_error,3,0,0,1
txn_01794,389.96,Card,Axis,insufficient_funds,2,0,0,0
txn_01795,1017.91,Netbanking,Kotak,session_timeout,0,0,0,1
txn_01796,228.0,Card,ICICI,card_declined,8,1,1,0
txn_01797,303.59,UPI,ICICI,insufficient_funds,12,0,0,0
txn_01798,1797.64,UPI,HDFC,otp_timeout,8,1,1,0
txn_01799,244.98,Wallet,HDFC,insufficient_funds,20,0,0,0
txn_01800,127.52,Netbanking,Axis,bank_server_down,1,0,1,0
txn_01801,688.39,Card,Kotak,insufficient_funds,19,0,2,0
txn_01802,2179.66,UPI,PNB,otp_timeout,4,1,1,0
txn_01803,5356.76,UPI,Kotak,otp_timeout,13,1,1,1
txn_01804,826.29,UPI,PNB,otp_timeout,21,1,0,0
txn_01805,1280.23,UPI,ICICI,bank_server_down,8,1,1,0
txn_01806,393.27,Netbanking,ICICI,insufficient_funds,9,1,1,0
txn_01807,909.42,Netbanking,ICICI,insufficient_funds,7,0,1,0
txn_01808,279.53,UPI,PNB,bank_server_down,21,0,0,1
txn_01809,581.25,Card,ICICI,bank_server_down,8,0,0,0
txn_01810,496.85,UPI,Kotak,insufficient_funds,9,0,0,0
txn_01811,447.27,Card,ICICI,card_declined,18,1,1,1
txn_01812,3055.18,Wallet,Kotak,insufficient_funds,16,1,0,0
txn_01813,960.51,Card,Yes Bank,bank_server_down,0,0,2,0
txn_01814,1244.73,Netbanking,Kotak,bank_server_down,13,1,0,0
txn_01815,1948.92,UPI,SBI,otp_timeout,4,1,1,1
txn_01816,252.53,Card,HDFC,otp_timeout,6,1,1,0
txn_01817,167.04,UPI,Kotak,bank_server_down,17,0,2,0
txn_01818,878.42,UPI,ICICI,bank_server_down,14,1,1,0
txn_01819,130.86,Card,ICICI,insufficient_funds,12,0,1,1
txn_01820,615.93,UPI,SBI,bank_server_down,6,0,0,0
txn_01821,2473.71,UPI,Yes Bank,otp_timeout,23,0,1,0
txn_01822,1250.01,UPI,SBI,bank_server_down,22,0,0,0
txn_01823,2742.71,UPI,Kotak,bank_server_down,14,0,0,0
txn_01824,1269.62,Card,HDFC,insufficient_funds,11,0,0,0
txn_01825,785.21,Card,ICICI,otp_timeout,11,0,0,1
txn_01826,556.31,UPI,SBI,network_error,18,1,1,1
txn_01827,1412.18,Netbanking,Axis,insufficient_funds,18,1,0,1
txn_01828,421.16,Netbanking,ICICI,session_timeout,16,1,0,1
txn_01829,162.68,Netbanking,SBI,session_timeout,16,0,0,1
txn_01830,3039.16,UPI,SBI,insufficient_funds,20,1,1,0
txn_01831,747.45,UPI,SBI,otp_timeout,0,0,3,0
txn_01832,151.97,Card,Axis,bank_server_down,15,1,2,0
txn_01833,1689.8,UPI,ICICI,otp_timeout,9,0,1,1
txn_01834,3354.21,UPI,HDFC,bank_server_down,15,0,0,0
txn_01835,341.79,Netbanking,PNB,session_timeout,20,1,0,0
txn_01836,2849.07,Netbanking,Axis,insufficient_funds,7,1,1,1
txn_01837,4362.33,Wallet,ICICI,insufficient_funds,2,1,0,0
txn_01838,2552.13,Netbanking,Kotak,insufficient_funds,20,1,0,0
txn_01839,1677.83,UPI,Axis,insufficient_funds,19,1,0,1
txn_01840,2379.52,UPI,ICICI,insufficient_funds,4,0,0,0
txn_01841,1676.93,UPI,PNB,network_error,5,0,0,0
txn_01842,1002.9,Card,Kotak,card_declined,5,1,1,0
txn_01843,193.51,UPI,ICICI,insufficient_funds,23,1,1,0
txn_01844,267.13,UPI,Kotak,network_error,22,1,1,0
txn_01845,963.0,UPI,HDFC,otp_timeout,21,1,0,1
txn_01846,402.33,Card,Yes Bank,card_declined,16,1,0,1
txn_01847,772.03,UPI,Yes Bank,otp_timeout,14,1,2,1
txn_01848,692.5,UPI,Axis,insufficient_funds,13,0,0,1
txn_01849,1627.71,Card,Axis,bank_server_down,12,1,1,0
txn_01850,363.92,Card,Axis,insufficient_funds,21,1,3,0
txn_01851,330.01,UPI,PNB,network_error,20,1,0,1
txn_01852,984.5,UPI,Yes Bank,insufficient_funds,9,1,1,0
txn_01853,139.43,UPI,SBI,network_error,17,0,0,1
txn_01854,275.97,UPI,HDFC,network_error,6,1,1,1
txn_01855,558.77,Card,HDFC,bank_server_down,22,1,3,0
txn_01856,970.64,UPI,Axis,insufficient_funds,5,1,1,1
txn_01857,460.59,UPI,SBI,insufficient_funds,21,0,0,0
txn_01858,112.62,UPI,SBI,network_error,12,0,3,0
txn_01859,3543.58,Card,PNB,insufficient_funds,10,0,1,0
txn_01860,1668.69,UPI,HDFC,network_error,7,1,0,1
txn_01861,222.34,UPI,PNB,bank_server_down,15,1,0,0
txn_01862,260.83,Card,Yes Bank,card_declined,19,0,0,1
txn_01863,282.85,Wallet,HDFC,insufficient_funds,7,1,0,0
txn_01864,358.08,UPI,Axis,bank_server_down,9,1,0,1
txn_01865,2486.83,Netbanking,HDFC,bank_server_down,13,1,0,0
txn_01866,1096.44,Card,Kotak,bank_server_down,7,1,2,0
txn_01867,90.82,Card,PNB,card_declined,14,0,0,0
txn_01868,1220.73,Card,PNB,bank_server_down,7,1,0,1
txn_01869,227.31,Wallet,Yes Bank,insufficient_funds,12,1,0,0
txn_01870,718.0,UPI,Yes Bank,insufficient_funds,19,1,2,0
txn_01871,793.75,Card,HDFC,bank_server_down,14,1,0,0
txn_01872,6234.47,UPI,Yes Bank,bank_server_down,5,1,0,0
txn_01873,73.37,Card,PNB,otp_timeout,16,0,0,1
txn_01874,914.62,UPI,Axis,bank_server_down,10,1,1,1
txn_01875,4500.41,UPI,Yes Bank,otp_timeout,2,1,0,1
txn_01876,624.34,UPI,Yes Bank,otp_timeout,4,1,0,0
txn_01877,614.87,Wallet,PNB,network_error,10,0,0,1
txn_01878,1061.78,Netbanking,HDFC,bank_server_down,16,0,1,0
txn_01879,340.78,Netbanking,ICICI,insufficient_funds,6,1,0,0
txn_01880,1121.05,Netbanking,Axis,session_timeout,15,1,0,1
txn_01881,432.89,UPI,SBI,bank_server_down,1,1,1,0
txn_01882,1126.54,UPI,ICICI,bank_server_down,9,0,0,0
txn_01883,125.84,UPI,ICICI,bank_server_down,8,0,0,1
txn_01884,769.78,UPI,Axis,bank_server_down,18,0,0,0
txn_01885,719.19,UPI,PNB,bank_server_down,15,0,0,0
txn_01886,1899.5,UPI,PNB,network_error,21,0,0,1
txn_01887,547.54,UPI,Axis,otp_timeout,7,1,0,1
txn_01888,251.66,UPI,Yes Bank,insufficient_funds,9,1,2,0
txn_01889,1180.17,UPI,HDFC,insufficient_funds,23,1,2,0
txn_01890,188.4,Card,Axis,card_declined,19,0,1,1
txn_01891,149.8,Netbanking,PNB,insufficient_funds,0,0,1,0
txn_01892,224.1,UPI,ICICI,bank_server_down,16,0,2,0
txn_01893,335.55,Card,HDFC,bank_server_down,5,1,2,0
txn_01894,95.74,Card,Axis,insufficient_funds,20,0,1,0
txn_01895,755.19,UPI,ICICI,otp_timeout,22,1,1,0
txn_01896,539.99,UPI,SBI,otp_timeout,9,0,0,1
txn_01897,1193.6,UPI,Yes Bank,network_error,14,1,1,1
txn_01898,528.74,UPI,Kotak,bank_server_down,1,1,0,0
txn_01899,1095.22,Card,ICICI,bank_server_down,2,1,0,0
txn_01900,1375.89,UPI,Yes Bank,bank_server_down,20,1,0,1
txn_01901,608.72,UPI,PNB,bank_server_down,23,1,0,0
txn_01902,2379.07,UPI,ICICI,bank_server_down,7,1,1,0
txn_01903,1504.13,Card,HDFC,insufficient_funds,16,1,1,1
txn_01904,543.43,Wallet,Kotak,insufficient_funds,17,1,0,0
txn_01905,756.14,UPI,Kotak,network_error,15,1,1,0
txn_01906,1341.4,UPI,PNB,bank_server_down,11,0,1,0
txn_01907,724.88,UPI,ICICI,network_error,14,0,1,0
txn_01908,1884.32,UPI,Axis,otp_timeout,5,0,2,0
txn_01909,1414.97,UPI,Kotak,otp_timeout,0,0,0,0
txn_01910,93.99,UPI,Kotak,bank_server_down,12,0,2,0
txn_01911,522.52,Netbanking,Kotak,session_timeout,12,0,0,1
txn_01912,798.64,Card,HDFC,otp_timeout,21,0,0,1
txn_01913,104.2,UPI,Yes Bank,otp_timeout,12,0,1,1
txn_01914,553.23,Card,PNB,card_declined,20,1,0,0
txn_01915,2487.52,UPI,Kotak,insufficient_funds,17,1,0,0
txn_01916,409.35,Wallet,SBI,insufficient_funds,13,0,0,0
txn_01917,219.32,UPI,Axis,otp_timeout,1,1,0,1
txn_01918,419.73,UPI,PNB,bank_server_down,3,1,0,1
txn_01919,646.8,UPI,SBI,bank_server_down,5,0,1,1
txn_01920,462.73,UPI,Yes Bank,insufficient_funds,6,1,1,0
txn_01921,144.39,Netbanking,Axis,bank_server_down,16,1,0,0
txn_01922,246.43,Card,ICICI,bank_server_down,3,1,1,0
txn_01923,1056.29,Netbanking,Axis,session_timeout,6,1,0,0
txn_01924,710.37,Card,Kotak,otp_timeout,1,1,3,1
txn_01925,364.73,UPI,SBI,bank_server_down,5,1,1,1
txn_01926,562.57,UPI,Axis,insufficient_funds,12,1,0,1
txn_01927,443.79,Wallet,Yes Bank,insufficient_funds,16,0,1,0
txn_01928,524.72,UPI,HDFC,bank_server_down,10,1,0,1
txn_01929,923.92,Netbanking,ICICI,bank_server_down,16,1,1,1
txn_01930,3542.17,UPI,Kotak,network_error,23,0,1,0
txn_01931,2642.08,UPI,Axis,insufficient_funds,22,1,0,0
txn_01932,696.6,Wallet,SBI,network_error,22,1,1,1
txn_01933,1406.61,Wallet,Yes Bank,network_error,19,0,0,1
txn_01934,308.67,Card,ICICI,insufficient_funds,11,1,2,0
txn_01935,310.55,UPI,SBI,insufficient_funds,3,0,0,0
txn_01936,451.79,Card,HDFC,insufficient_funds,14,1,1,0
txn_01937,660.68,UPI,SBI,network_error,23,1,0,1
txn_01938,554.61,UPI,Axis,otp_timeout,19,0,0,1
txn_01939,259.46,Netbanking,Yes Bank,session_timeout,6,1,1,1
txn_01940,2938.08,UPI,Axis,insufficient_funds,21,0,1,0
txn_01941,86.37,Netbanking,PNB,session_timeout,10,1,1,0
txn_01942,204.73,UPI,PNB,insufficient_funds,1,0,0,0
txn_01943,426.56,Wallet,Kotak,network_error,16,1,1,0
txn_01944,316.98,UPI,Kotak,bank_server_down,12,0,0,0
txn_01945,1491.8,UPI,ICICI,insufficient_funds,8,1,2,0
txn_01946,85.54,UPI,SBI,bank_server_down,12,0,2,0
txn_01947,1714.67,Card,ICICI,otp_timeout,6,1,1,1
txn_01948,1686.71,Card,Kotak,bank_server_down,0,0,1,0
txn_01949,343.49,Card,SBI,otp_timeout,5,1,0,1
txn_01950,542.19,Card,SBI,card_declined,5,1,0,0
txn_01951,1937.83,UPI,HDFC,insufficient_funds,7,1,0,1
txn_01952,321.92,UPI,HDFC,otp_timeout,19,0,0,1
txn_01953,226.25,Card,Kotak,insufficient_funds,3,1,3,1
txn_01954,355.37,Netbanking,Yes Bank,session_timeout,13,1,1,1
txn_01955,214.87,UPI,Axis,insufficient_funds,14,1,0,0
txn_01956,1020.68,Card,PNB,card_declined,6,0,3,0
txn_01957,793.05,Card,SBI,insufficient_funds,1,0,0,0
txn_01958,1798.79,UPI,PNB,bank_server_down,15,1,2,0
txn_01959,390.0,Netbanking,ICICI,bank_server_down,23,0,2,0
txn_01960,1277.02,UPI,Axis,insufficient_funds,17,1,2,0
txn_01961,64.66,Netbanking,HDFC,insufficient_funds,16,1,3,0
txn_01962,284.07,UPI,ICICI,bank_server_down,22,1,2,0
txn_01963,320.93,UPI,PNB,network_error,19,1,0,1
txn_01964,1981.4,UPI,Axis,network_error,15,1,0,0
txn_01965,893.67,UPI,Yes Bank,otp_timeout,20,1,1,1
txn_01966,925.83,Netbanking,ICICI,insufficient_funds,21,1,0,0
txn_01967,198.49,Wallet,Yes Bank,network_error,8,1,2,0
txn_01968,493.23,UPI,ICICI,network_error,22,0,2,0
txn_01969,472.58,Card,Yes Bank,card_declined,0,1,3,1
txn_01970,689.09,UPI,HDFC,insufficient_funds,16,0,0,0
txn_01971,224.37,Netbanking,Kotak,insufficient_funds,14,0,1,1
txn_01972,712.39,UPI,SBI,otp_timeout,18,0,0,1
txn_01973,1924.06,Netbanking,PNB,bank_server_down,4,0,2,0
txn_01974,1546.56,UPI,PNB,otp_timeout,10,0,0,0
txn_01975,912.41,UPI,Yes Bank,insufficient_funds,18,1,1,0
txn_01976,1255.45,UPI,Yes Bank,network_error,16,1,1,0
txn_01977,238.35,Card,SBI,otp_timeout,10,0,3,0
txn_01978,1976.87,UPI,SBI,bank_server_down,7,1,1,1
txn_01979,974.61,UPI,HDFC,bank_server_down,21,0,0,0
txn_01980,218.09,UPI,Yes Bank,network_error,20,1,0,1
txn_01981,144.7,UPI,ICICI,otp_timeout,9,1,3,1
txn_01982,682.02,UPI,PNB,bank_server_down,6,1,0,1
txn_01983,614.42,UPI,HDFC,network_error,15,1,1,1
txn_01984,2358.34,Netbanking,HDFC,bank_server_down,12,0,0,0
txn_01985,1467.76,Netbanking,SBI,insufficient_funds,18,0,0,0
txn_01986,291.48,UPI,Yes Bank,otp_timeout,9,1,0,0
txn_01987,2233.61,Wallet,Axis,network_error,0,0,1,0
txn_01988,497.52,Card,ICICI,bank_server_down,3,1,1,0
txn_01989,1360.81,Card,Kotak,otp_timeout,13,0,0,0
txn_01990,2006.06,UPI,PNB,bank_server_down,6,0,0,0
txn_01991,2110.23,UPI,Axis,bank_server_down,18,0,0,0
txn_01992,335.34,UPI,ICICI,bank_server_down,21,1,0,0
txn_01993,263.06,UPI,HDFC,bank_server_down,21,1,1,1
txn_01994,1615.3,Wallet,Kotak,insufficient_funds,8,0,0,1
txn_01995,1965.72,UPI,ICICI,bank_server_down,1,1,0,0
txn_01996,2461.37,UPI,Axis,bank_server_down,16,1,1,0
txn_01997,188.13,UPI,SBI,bank_server_down,15,1,1,1
txn_01998,78.74,UPI,ICICI,otp_timeout,21,0,0,1
txn_01999,134.92,UPI,Axis,otp_timeout,22,1,1,1
txn_02000,170.38,UPI,HDFC,otp_timeout,16,0,2,0
txn_02001,7613.44,Netbanking,SBI,insufficient_funds,7,1,0,0
txn_02002,113.7,UPI,HDFC,bank_server_down,1,1,0,1
txn_02003,827.86,UPI,HDFC,insufficient_funds,19,0,1,0
txn_02004,364.2,Netbanking,PNB,insufficient_funds,5,1,0,0
txn_02005,384.25,UPI,Axis,network_error,23,1,0,1
txn_02006,90.23,UPI,SBI,network_error,12,1,0,1
txn_02007,166.83,Card,Yes Bank,otp_timeout,4,0,1,1
txn_02008,265.5,UPI,SBI,network_error,5,0,0,1
txn_02009,554.59,UPI,Kotak,bank_server_down,1,0,0,0
txn_02010,152.0,UPI,Axis,insufficient_funds,12,0,0,0
txn_02011,536.93,UPI,ICICI,bank_server_down,12,0,0,0
txn_02012,2502.4,Card,Axis,otp_timeout,4,1,1,0
txn_02013,251.56,Card,Kotak,otp_timeout,23,0,1,0
txn_02014,1288.4,UPI,HDFC,insufficient_funds,18,1,1,0
txn_02015,1107.93,Card,Axis,bank_server_down,20,1,0,0
txn_02016,588.66,UPI,SBI,otp_timeout,4,0,2,1
txn_02017,763.02,Card,HDFC,bank_server_down,14,0,1,1
txn_02018,881.58,UPI,PNB,network_error,9,1,0,1
txn_02019,706.37,Wallet,Kotak,network_error,16,0,0,1
txn_02020,852.57,UPI,Yes Bank,insufficient_funds,3,1,1,0
txn_02021,329.26,UPI,HDFC,network_error,21,1,2,1
txn_02022,1263.8,UPI,Yes Bank,insufficient_funds,13,1,0,0
txn_02023,453.46,Card,SBI,card_declined,23,1,3,0
txn_02024,2401.34,UPI,SBI,insufficient_funds,16,0,0,0
txn_02025,11540.55,Card,SBI,card_declined,1,0,1,0
txn_02026,607.78,UPI,SBI,network_error,3,1,2,0
txn_02027,1845.48,Card,PNB,bank_server_down,12,1,0,1
txn_02028,2434.02,UPI,PNB,bank_server_down,18,0,0,1
txn_02029,614.39,UPI,Kotak,otp_timeout,6,0,2,1
txn_02030,929.74,Card,SBI,otp_timeout,12,1,0,1
txn_02031,476.43,UPI,Kotak,network_error,6,1,1,1
txn_02032,297.73,UPI,SBI,network_error,19,1,1,0
txn_02033,312.14,UPI,SBI,bank_server_down,14,1,1,0
txn_02034,1350.55,Card,Yes Bank,otp_timeout,9,1,1,0
txn_02035,1444.73,UPI,SBI,bank_server_down,21,1,0,0
txn_02036,349.01,Netbanking,SBI,session_timeout,11,1,1,0
txn_02037,320.72,Card,PNB,otp_timeout,19,1,1,1
txn_02038,590.41,UPI,Axis,bank_server_down,6,1,2,0
txn_02039,1013.33,UPI,Yes Bank,insufficient_funds,17,0,0,0
txn_02040,828.24,UPI,Yes Bank,bank_server_down,5,1,2,0
txn_02041,689.04,Wallet,SBI,insufficient_funds,23,1,0,0
txn_02042,267.44,UPI,PNB,otp_timeout,6,1,0,1
txn_02043,476.1,Netbanking,SBI,bank_server_down,17,0,2,1
txn_02044,1647.12,Wallet,SBI,insufficient_funds,21,0,0,0
txn_02045,998.1,Card,Kotak,otp_timeout,4,1,1,1
txn_02046,526.72,Netbanking,Kotak,session_timeout,4,0,2,0
txn_02047,2876.13,UPI,PNB,bank_server_down,23,1,2,1
txn_02048,1272.74,UPI,SBI,bank_server_down,15,0,1,0
txn_02049,1186.72,UPI,Kotak,network_error,15,0,1,1
txn_02050,340.22,Netbanking,ICICI,session_timeout,10,0,1,1
txn_02051,291.65,UPI,PNB,network_error,8,1,0,1
txn_02052,937.31,Card,HDFC,card_declined,9,1,0,1
txn_02053,726.59,UPI,ICICI,otp_timeout,22,1,1,1
txn_02054,530.24,UPI,Kotak,network_error,15,1,0,1
txn_02055,1273.02,Netbanking,SBI,bank_server_down,3,0,2,0
txn_02056,672.53,UPI,ICICI,network_error,0,1,3,0
txn_02057,207.52,UPI,ICICI,otp_timeout,8,1,0,0
txn_02058,943.11,UPI,HDFC,insufficient_funds,14,1,0,1
txn_02059,910.45,Card,ICICI,bank_server_down,5,1,1,0
txn_02060,1764.55,Netbanking,Kotak,insufficient_funds,16,1,0,0
txn_02061,540.17,UPI,SBI,otp_timeout,4,1,0,1
txn_02062,307.91,UPI,Axis,network_error,8,0,1,0
txn_02063,299.75,Card,PNB,insufficient_funds,23,0,0,0
txn_02064,470.68,Card,HDFC,insufficient_funds,17,0,2,0
txn_02065,963.89,UPI,Kotak,network_error,19,0,1,0
txn_02066,1155.79,UPI,HDFC,otp_timeout,2,0,2,0
txn_02067,44.64,UPI,PNB,otp_timeout,15,1,1,0
txn_02068,170.42,Card,HDFC,card_declined,12,0,1,0
txn_02069,2201.19,UPI,Yes Bank,bank_server_down,15,1,1,1
txn_02070,128.46,UPI,SBI,network_error,15,0,0,1
txn_02071,5047.13,Netbanking,PNB,insufficient_funds,8,0,0,0
txn_02072,97.15,Card,HDFC,bank_server_down,15,1,1,1
txn_02073,192.06,UPI,Yes Bank,insufficient_funds,7,0,0,0
txn_02074,895.79,UPI,Yes Bank,bank_server_down,20,1,0,1
txn_02075,291.82,UPI,Kotak,bank_server_down,17,1,1,1
txn_02076,212.67,Netbanking,SBI,insufficient_funds,20,1,0,0
txn_02077,1245.63,UPI,HDFC,network_error,8,0,1,0
txn_02078,4284.97,Card,Yes Bank,insufficient_funds,7,0,0,1
txn_02079,753.45,UPI,Axis,otp_timeout,14,0,0,0
txn_02080,193.47,UPI,Kotak,insufficient_funds,11,1,0,0
txn_02081,155.77,Netbanking,SBI,bank_server_down,16,0,0,1
txn_02082,128.59,Card,Kotak,insufficient_funds,22,1,1,0
txn_02083,723.38,UPI,ICICI,insufficient_funds,1,0,2,0
txn_02084,221.59,Card,PNB,insufficient_funds,4,0,1,0
txn_02085,4013.21,Card,Kotak,card_declined,13,1,1,0
txn_02086,350.49,Wallet,ICICI,insufficient_funds,12,1,0,0
txn_02087,1979.34,UPI,Axis,bank_server_down,18,0,0,1
txn_02088,1176.0,UPI,HDFC,insufficient_funds,3,0,0,0
txn_02089,338.3,Card,SBI,bank_server_down,9,1,0,0
txn_02090,1991.44,Card,SBI,bank_server_down,18,0,2,0
txn_02091,433.54,Card,Yes Bank,card_declined,3,0,0,1
txn_02092,6856.94,Wallet,ICICI,insufficient_funds,4,1,0,0
txn_02093,2430.68,UPI,Axis,insufficient_funds,5,1,0,0
txn_02094,2088.41,UPI,ICICI,network_error,15,0,0,1
txn_02095,137.24,UPI,Axis,bank_server_down,9,0,1,0
txn_02096,213.15,UPI,Kotak,otp_timeout,6,0,0,0
txn_02097,844.71,Netbanking,Yes Bank,session_timeout,16,0,1,1
txn_02098,132.7,UPI,SBI,network_error,23,1,1,1
txn_02099,3538.62,Card,Yes Bank,card_declined,15,1,0,1
txn_02100,92.78,Card,Yes Bank,insufficient_funds,18,0,0,1
txn_02101,2497.6,UPI,Yes Bank,network_error,6,1,2,0
txn_02102,1079.8,Card,HDFC,insufficient_funds,16,1,2,0
txn_02103,1817.42,Wallet,HDFC,insufficient_funds,23,0,0,1
txn_02104,98.77,Netbanking,HDFC,session_timeout,8,0,1,1
txn_02105,962.36,UPI,Axis,otp_timeout,10,1,0,0
txn_02106,2456.25,UPI,Kotak,bank_server_down,17,0,0,1
txn_02107,1148.99,UPI,Yes Bank,network_error,23,0,0,1
txn_02108,503.93,UPI,Kotak,insufficient_funds,17,0,1,0
txn_02109,1147.89,UPI,Kotak,bank_server_down,16,0,0,0
txn_02110,610.91,Card,HDFC,card_declined,20,1,0,1
txn_02111,1402.31,UPI,SBI,insufficient_funds,2,0,0,0
txn_02112,2547.1,UPI,Axis,insufficient_funds,21,1,0,0
txn_02113,951.06,Card,SBI,card_declined,18,1,0,0
txn_02114,450.88,UPI,Kotak,otp_timeout,16,0,1,1
txn_02115,169.68,Card,ICICI,otp_timeout,11,1,1,1
txn_02116,127.65,Card,PNB,bank_server_down,6,1,1,0
txn_02117,792.64,Netbanking,Yes Bank,bank_server_down,23,0,0,0
txn_02118,275.81,Netbanking,ICICI,insufficient_funds,8,1,0,0
txn_02119,344.86,Netbanking,Yes Bank,session_timeout,1,0,0,0
txn_02120,1592.51,UPI,Kotak,bank_server_down,15,1,0,1
txn_02121,1222.9,UPI,ICICI,insufficient_funds,6,1,1,0
txn_02122,2564.3,UPI,Kotak,otp_timeout,12,1,1,0
txn_02123,305.3,UPI,PNB,bank_server_down,3,0,2,0
txn_02124,1532.7,UPI,SBI,bank_server_down,13,0,0,1
txn_02125,786.26,Card,Kotak,card_declined,18,0,0,0
txn_02126,614.1,Wallet,PNB,network_error,6,0,1,1
txn_02127,360.83,Card,PNB,bank_server_down,20,1,0,0
txn_02128,833.48,Netbanking,Axis,session_timeout,23,1,0,1
txn_02129,134.57,Card,PNB,otp_timeout,4,1,2,1
txn_02130,281.59,Netbanking,HDFC,bank_server_down,1,1,2,0
txn_02131,2397.45,UPI,Yes Bank,insufficient_funds,21,0,3,0
txn_02132,1268.51,Card,Axis,card_declined,6,1,1,0
txn_02133,1344.75,UPI,HDFC,bank_server_down,0,1,1,0
txn_02134,663.67,UPI,Yes Bank,bank_server_down,12,0,2,0
txn_02135,125.17,Card,SBI,otp_timeout,18,1,3,1
txn_02136,575.08,Card,Axis,otp_timeout,23,1,1,0
txn_02137,615.23,UPI,HDFC,bank_server_down,14,0,0,1
txn_02138,215.3,UPI,Axis,network_error,3,1,0,1
txn_02139,265.66,Netbanking,SBI,insufficient_funds,3,1,2,0
txn_02140,1953.65,UPI,PNB,otp_timeout,9,1,1,1
txn_02141,221.52,UPI,HDFC,insufficient_funds,19,1,0,0
txn_02142,322.0,UPI,SBI,bank_server_down,3,0,1,0
txn_02143,1138.67,UPI,HDFC,bank_server_down,18,0,1,0
txn_02144,243.54,Netbanking,Kotak,bank_server_down,0,0,1,0
txn_02145,924.5,Card,Yes Bank,otp_timeout,9,1,0,1
txn_02146,464.09,UPI,Kotak,otp_timeout,23,1,2,1
txn_02147,5070.32,Card,Axis,insufficient_funds,2,1,0,0
txn_02148,3141.47,Card,Yes Bank,insufficient_funds,14,1,3,0
txn_02149,125.27,Netbanking,Yes Bank,insufficient_funds,14,0,0,0
txn_02150,581.15,Netbanking,SBI,bank_server_down,3,1,0,0
txn_02151,324.52,UPI,Axis,bank_server_down,1,0,2,0
txn_02152,2669.89,Netbanking,Kotak,bank_server_down,5,0,0,0
txn_02153,4683.14,UPI,Axis,bank_server_down,9,1,2,0
txn_02154,605.22,UPI,Yes Bank,bank_server_down,6,0,0,0
txn_02155,915.63,UPI,SBI,bank_server_down,1,0,0,1
txn_02156,337.21,UPI,HDFC,otp_timeout,8,1,3,0
txn_02157,542.73,UPI,PNB,bank_server_down,0,1,0,1
txn_02158,278.69,Card,Yes Bank,bank_server_down,12,0,0,0
txn_02159,2205.15,UPI,ICICI,otp_timeout,5,0,3,0
txn_02160,252.04,Netbanking,PNB,session_timeout,15,1,1,0
txn_02161,2209.43,UPI,Axis,insufficient_funds,6,1,0,0
txn_02162,864.92,UPI,Kotak,bank_server_down,20,0,0,0
txn_02163,156.02,UPI,HDFC,insufficient_funds,23,1,0,0
txn_02164,176.03,Card,Axis,insufficient_funds,3,1,1,0
txn_02165,500.44,UPI,HDFC,network_error,10,1,2,0
txn_02166,359.83,UPI,ICICI,insufficient_funds,19,1,2,1
txn_02167,298.44,Wallet,Axis,network_error,19,0,0,0
txn_02168,1369.64,Netbanking,SBI,insufficient_funds,18,1,3,0
txn_02169,818.19,Wallet,Yes Bank,insufficient_funds,15,0,3,0
txn_02170,460.33,UPI,PNB,insufficient_funds,19,1,3,0
txn_02171,442.49,UPI,SBI,bank_server_down,20,0,1,0
txn_02172,1094.15,Netbanking,SBI,insufficient_funds,2,0,0,0
txn_02173,391.76,Netbanking,PNB,bank_server_down,11,0,0,1
txn_02174,1115.75,Card,Yes Bank,insufficient_funds,10,1,0,0
txn_02175,590.8,UPI,PNB,network_error,22,0,0,1
txn_02176,281.14,UPI,SBI,insufficient_funds,0,1,0,1
txn_02177,722.5,UPI,Kotak,bank_server_down,21,1,1,0
txn_02178,1172.19,Card,Kotak,bank_server_down,14,1,0,1
txn_02179,186.65,Wallet,Kotak,insufficient_funds,19,0,1,0
txn_02180,169.8,Netbanking,ICICI,bank_server_down,10,0,0,1
txn_02181,803.21,UPI,Yes Bank,network_error,10,1,1,0
txn_02182,892.49,UPI,PNB,insufficient_funds,6,1,0,0
txn_02183,147.95,UPI,HDFC,otp_timeout,20,1,1,1
txn_02184,96.38,Netbanking,SBI,bank_server_down,22,1,0,0
txn_02185,267.8,UPI,Yes Bank,otp_timeout,23,0,0,0
txn_02186,838.66,Card,PNB,card_declined,9,1,0,0
txn_02187,374.08,Card,PNB,otp_timeout,9,1,1,1
txn_02188,1644.62,Card,PNB,insufficient_funds,4,0,0,0
txn_02189,258.9,Card,Yes Bank,otp_timeout,20,0,1,1
